match_teams,player,nationality,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,pass_xa,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_offsides,passes_blocked,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocked_shots,blocked_passes,tackles_interceptions,clearances,errors,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries_distance,carries_progressive_distance,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,home,season_long,position,position_2,position_3,position_4,minutes_per90,season_match_teams,home_xg,away_xg,home_score,away_score,date,referee,venue,dayofweek,start_time,attendance,Unnamed: 0,winning_team,losing_team,age_per90,goals_per90,assists_per90,pens_made_per90,pens_att_per90,shots_per90,shots_on_target_per90,cards_yellow_per90,cards_red_per90,touches_per90,tackles_per90,interceptions_per90,blocks_per90,xg_per90,npxg_per90,xg_assist_per90,sca_per90,gca_per90,passes_completed_per90,passes_per90,passes_pct_per90,progressive_passes_per90,carries_per90,progressive_carries_per90,take_ons_per90,take_ons_won_per90,passes_total_distance_per90,passes_progressive_distance_per90,passes_completed_short_per90,passes_short_per90,passes_pct_short_per90,passes_completed_medium_per90,passes_medium_per90,passes_pct_medium_per90,passes_completed_long_per90,passes_long_per90,passes_pct_long_per90,pass_xa_per90,assisted_shots_per90,passes_into_final_third_per90,passes_into_penalty_area_per90,crosses_into_penalty_area_per90,passes_live_per90,passes_dead_per90,passes_free_kicks_per90,through_balls_per90,passes_switches_per90,crosses_per90,throw_ins_per90,corner_kicks_per90,corner_kicks_in_per90,corner_kicks_out_per90,corner_kicks_straight_per90,passes_offsides_per90,passes_blocked_per90,tackles_won_per90,tackles_def_3rd_per90,tackles_mid_3rd_per90,tackles_att_3rd_per90,challenge_tackles_per90,challenges_per90,challenge_tackles_pct_per90,challenges_lost_per90,blocked_shots_per90,blocked_passes_per90,tackles_interceptions_per90,clearances_per90,errors_per90,touches_def_pen_area_per90,touches_def_3rd_per90,touches_mid_3rd_per90,touches_att_3rd_per90,touches_att_pen_area_per90,touches_live_ball_per90,take_ons_won_pct_per90,take_ons_tackled_per90,take_ons_tackled_pct_per90,carries_distance_per90,carries_progressive_distance_per90,carries_into_final_third_per90,carries_into_penalty_area_per90,miscontrols_per90,dispossessed_per90,passes_received_per90,progressive_passes_received_per90,cards_yellow_red_per90,fouls_per90,fouled_per90,offsides_per90,pens_won_per90,pens_conceded_per90,own_goals_per90,ball_recoveries_per90,aerials_won_per90,aerials_lost_per90,aerials_won_pct_per90,minutes_per90_per90,home_xg_per90,away_xg_per90,home_score_per90,away_score_per90,Unnamed: 0_per90
Aston_Villa_Leicester_City,Emi Buendia,ARG,24,77.0,0,1,0,0,1,0,0,0,43.0,1.0,0,2.0,0.1,0.1,0.5,1.0,1.0,27.0,35.0,77.1,5.0,32.0,3.0,4.0,4.0,363.0,90.0,18.0,24.0,75.0,8.0,9.0,88.9,1.0,1.0,100.0,0.0,1.0,4.0,1.0,0.0,33.0,2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,1.0,100.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,5.0,25.0,14.0,3.0,43.0,100.0,0.0,0.0,161.0,67.0,3.0,1.0,2.0,2.0,36.0,2.0,0,0,3,0,0.0,0.0,0,0.0,0.0,2.0,0.0,True,2021-2022,LW,None,None,None,0.8555555555555555,Aston_Villa_Leicester_City_2021,0.6,0.7,0.0,1.0,2020-10-18,Jonathan Moss,King Power Stadium,Sun,19:15,0,49,Aston Villa,Leicester City,28.051948051948052,0.0,1.168831168831169,0.0,0.0,1.168831168831169,0.0,0.0,0.0,50.25974025974026,1.168831168831169,0.0,2.337662337662338,0.1168831168831169,0.1168831168831169,0.5844155844155845,1.168831168831169,1.168831168831169,31.55844155844156,40.909090909090914,90.11688311688312,5.8441558441558445,37.40259740259741,3.5064935064935066,4.675324675324676,4.675324675324676,424.28571428571433,105.1948051948052,21.03896103896104,28.051948051948052,87.66233766233766,9.350649350649352,10.51948051948052,103.90909090909092,1.168831168831169,1.168831168831169,116.88311688311688,0.0,1.168831168831169,4.675324675324676,1.168831168831169,0.0,38.57142857142858,2.337662337662338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.168831168831169,0.0,1.168831168831169,1.168831168831169,116.88311688311688,0.0,0.0,2.337662337662338,1.168831168831169,0.0,0.0,0.0,5.8441558441558445,29.22077922077922,16.363636363636363,3.5064935064935066,50.25974025974026,116.88311688311688,0.0,0.0,188.1818181818182,78.31168831168831,3.5064935064935066,1.168831168831169,2.337662337662338,2.337662337662338,42.07792207792208,2.337662337662338,0.0,0.0,3.5064935064935066,0.0,0.0,0.0,0.0,0.0,0.0,2.337662337662338,0.0,1.0,0.7012987012987013,0.8181818181818181,0.0,1.168831168831169,57.27272727272727
Aston_Villa_Leicester_City,Emi Buendia,ARG,24,77.0,0,1,0,0,1,0,0,0,43.0,1.0,0,2.0,0.1,0.1,0.5,1.0,1.0,27.0,35.0,77.1,5.0,32.0,3.0,4.0,4.0,363.0,90.0,18.0,24.0,75.0,8.0,9.0,88.9,1.0,1.0,100.0,0.0,1.0,4.0,1.0,0.0,33.0,2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,1.0,100.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,5.0,25.0,14.0,3.0,43.0,100.0,0.0,0.0,161.0,67.0,3.0,1.0,2.0,2.0,36.0,2.0,0,0,3,0,0.0,0.0,0,0.0,0.0,2.0,0.0,True,2021-2022,LW,None,None,None,0.8555555555555555,Aston_Villa_Leicester_City_2021,1.4,1.1,1.0,2.0,2021-02-21,Michael Oliver,Villa Park,Sun,14:05,0,277,Leicester City,Aston Villa,28.051948051948052,0.0,1.168831168831169,0.0,0.0,1.168831168831169,0.0,0.0,0.0,50.25974025974026,1.168831168831169,0.0,2.337662337662338,0.1168831168831169,0.1168831168831169,0.5844155844155845,1.168831168831169,1.168831168831169,31.55844155844156,40.909090909090914,90.11688311688312,5.8441558441558445,37.40259740259741,3.5064935064935066,4.675324675324676,4.675324675324676,424.28571428571433,105.1948051948052,21.03896103896104,28.051948051948052,87.66233766233766,9.350649350649352,10.51948051948052,103.90909090909092,1.168831168831169,1.168831168831169,116.88311688311688,0.0,1.168831168831169,4.675324675324676,1.168831168831169,0.0,38.57142857142858,2.337662337662338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.168831168831169,0.0,1.168831168831169,1.168831168831169,116.88311688311688,0.0,0.0,2.337662337662338,1.168831168831169,0.0,0.0,0.0,5.8441558441558445,29.22077922077922,16.363636363636363,3.5064935064935066,50.25974025974026,116.88311688311688,0.0,0.0,188.1818181818182,78.31168831168831,3.5064935064935066,1.168831168831169,2.337662337662338,2.337662337662338,42.07792207792208,2.337662337662338,0.0,0.0,3.5064935064935066,0.0,0.0,0.0,0.0,0.0,0.0,2.337662337662338,0.0,1.0,1.6363636363636362,1.2857142857142858,1.168831168831169,2.337662337662338,323.76623376623377
Aston_Villa_Leicester_City,Emi Buendia,ARG,24,77.0,0,1,0,0,1,0,0,0,43.0,1.0,0,2.0,0.1,0.1,0.5,1.0,1.0,27.0,35.0,77.1,5.0,32.0,3.0,4.0,4.0,363.0,90.0,18.0,24.0,75.0,8.0,9.0,88.9,1.0,1.0,100.0,0.0,1.0,4.0,1.0,0.0,33.0,2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,1.0,100.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,5.0,25.0,14.0,3.0,43.0,100.0,0.0,0.0,161.0,67.0,3.0,1.0,2.0,2.0,36.0,2.0,0,0,3,0,0.0,0.0,0,0.0,0.0,2.0,0.0,True,2021-2022,LW,None,None,None,0.8555555555555555,Aston_Villa_Leicester_City_2021,2.1,1.1,2.0,1.0,2021-12-05,Michael Oliver,Villa Park,Sun,16:30,"41,572",161,Aston Villa,Leicester City,28.051948051948052,0.0,1.168831168831169,0.0,0.0,1.168831168831169,0.0,0.0,0.0,50.25974025974026,1.168831168831169,0.0,2.337662337662338,0.1168831168831169,0.1168831168831169,0.5844155844155845,1.168831168831169,1.168831168831169,31.55844155844156,40.909090909090914,90.11688311688312,5.8441558441558445,37.40259740259741,3.5064935064935066,4.675324675324676,4.675324675324676,424.28571428571433,105.1948051948052,21.03896103896104,28.051948051948052,87.66233766233766,9.350649350649352,10.51948051948052,103.90909090909092,1.168831168831169,1.168831168831169,116.88311688311688,0.0,1.168831168831169,4.675324675324676,1.168831168831169,0.0,38.57142857142858,2.337662337662338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.168831168831169,0.0,1.168831168831169,1.168831168831169,116.88311688311688,0.0,0.0,2.337662337662338,1.168831168831169,0.0,0.0,0.0,5.8441558441558445,29.22077922077922,16.363636363636363,3.5064935064935066,50.25974025974026,116.88311688311688,0.0,0.0,188.1818181818182,78.31168831168831,3.5064935064935066,1.168831168831169,2.337662337662338,2.337662337662338,42.07792207792208,2.337662337662338,0.0,0.0,3.5064935064935066,0.0,0.0,0.0,0.0,0.0,0.0,2.337662337662338,0.0,1.0,2.4545454545454546,1.2857142857142858,2.337662337662338,1.168831168831169,188.1818181818182
Aston_Villa_Leicester_City,Emi Buendia,ARG,24,77.0,0,1,0,0,1,0,0,0,43.0,1.0,0,2.0,0.1,0.1,0.5,1.0,1.0,27.0,35.0,77.1,5.0,32.0,3.0,4.0,4.0,363.0,90.0,18.0,24.0,75.0,8.0,9.0,88.9,1.0,1.0,100.0,0.0,1.0,4.0,1.0,0.0,33.0,2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,1.0,100.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,5.0,25.0,14.0,3.0,43.0,100.0,0.0,0.0,161.0,67.0,3.0,1.0,2.0,2.0,36.0,2.0,0,0,3,0,0.0,0.0,0,0.0,0.0,2.0,0.0,True,2021-2022,LW,None,None,None,0.8555555555555555,Aston_Villa_Leicester_City_2021,0.3,0.9,0.0,0.0,2022-04-23,Andy Madley,King Power Stadium,Sat,15:00,"32,185",377,draw,draw,28.051948051948052,0.0,1.168831168831169,0.0,0.0,1.168831168831169,0.0,0.0,0.0,50.25974025974026,1.168831168831169,0.0,2.337662337662338,0.1168831168831169,0.1168831168831169,0.5844155844155845,1.168831168831169,1.168831168831169,31.55844155844156,40.909090909090914,90.11688311688312,5.8441558441558445,37.40259740259741,3.5064935064935066,4.675324675324676,4.675324675324676,424.28571428571433,105.1948051948052,21.03896103896104,28.051948051948052,87.66233766233766,9.350649350649352,10.51948051948052,103.90909090909092,1.168831168831169,1.168831168831169,116.88311688311688,0.0,1.168831168831169,4.675324675324676,1.168831168831169,0.0,38.57142857142858,2.337662337662338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.168831168831169,0.0,1.168831168831169,1.168831168831169,116.88311688311688,0.0,0.0,2.337662337662338,1.168831168831169,0.0,0.0,0.0,5.8441558441558445,29.22077922077922,16.363636363636363,3.5064935064935066,50.25974025974026,116.88311688311688,0.0,0.0,188.1818181818182,78.31168831168831,3.5064935064935066,1.168831168831169,2.337662337662338,2.337662337662338,42.07792207792208,2.337662337662338,0.0,0.0,3.5064935064935066,0.0,0.0,0.0,0.0,0.0,0.0,2.337662337662338,0.0,1.0,0.35064935064935066,1.051948051948052,0.0,0.0,440.64935064935065
Aston_Villa_Leicester_City,Emi Buendia,ARG,24,77.0,0,1,0,0,1,0,0,0,43.0,1.0,0,2.0,0.1,0.1,0.5,1.0,1.0,27.0,35.0,77.1,5.0,32.0,3.0,4.0,4.0,363.0,90.0,18.0,24.0,75.0,8.0,9.0,88.9,1.0,1.0,100.0,0.0,1.0,4.0,1.0,0.0,33.0,2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,1.0,100.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,5.0,25.0,14.0,3.0,43.0,100.0,0.0,0.0,161.0,67.0,3.0,1.0,2.0,2.0,36.0,2.0,0,0,3,0,0.0,0.0,0,0.0,0.0,2.0,0.0,True,2021-2022,LW,None,None,None,0.8555555555555555,Aston_Villa_Leicester_City_2021,1.7,2.6,2.0,4.0,2023-02-04,Darren England,Villa Park,Sat,15:00,"42,055",223,Leicester City,Aston Villa,28.051948051948052,0.0,1.168831168831169,0.0,0.0,1.168831168831169,0.0,0.0,0.0,50.25974025974026,1.168831168831169,0.0,2.337662337662338,0.1168831168831169,0.1168831168831169,0.5844155844155845,1.168831168831169,1.168831168831169,31.55844155844156,40.909090909090914,90.11688311688312,5.8441558441558445,37.40259740259741,3.5064935064935066,4.675324675324676,4.675324675324676,424.28571428571433,105.1948051948052,21.03896103896104,28.051948051948052,87.66233766233766,9.350649350649352,10.51948051948052,103.90909090909092,1.168831168831169,1.168831168831169,116.88311688311688,0.0,1.168831168831169,4.675324675324676,1.168831168831169,0.0,38.57142857142858,2.337662337662338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.168831168831169,0.0,1.168831168831169,1.168831168831169,116.88311688311688,0.0,0.0,2.337662337662338,1.168831168831169,0.0,0.0,0.0,5.8441558441558445,29.22077922077922,16.363636363636363,3.5064935064935066,50.25974025974026,116.88311688311688,0.0,0.0,188.1818181818182,78.31168831168831,3.5064935064935066,1.168831168831169,2.337662337662338,2.337662337662338,42.07792207792208,2.337662337662338,0.0,0.0,3.5064935064935066,0.0,0.0,0.0,0.0,0.0,0.0,2.337662337662338,0.0,1.0,1.9870129870129871,3.0389610389610393,2.337662337662338,4.675324675324676,260.64935064935065
Aston_Villa_Leicester_City,Emi Buendia,ARG,24,77.0,0,1,0,0,1,0,0,0,43.0,1.0,0,2.0,0.1,0.1,0.5,1.0,1.0,27.0,35.0,77.1,5.0,32.0,3.0,4.0,4.0,363.0,90.0,18.0,24.0,75.0,8.0,9.0,88.9,1.0,1.0,100.0,0.0,1.0,4.0,1.0,0.0,33.0,2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,1.0,100.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,5.0,25.0,14.0,3.0,43.0,100.0,0.0,0.0,161.0,67.0,3.0,1.0,2.0,2.0,36.0,2.0,0,0,3,0,0.0,0.0,0,0.0,0.0,2.0,0.0,True,2021-2022,LW,None,None,None,0.8555555555555555,Aston_Villa_Leicester_City_2021,0.5,1.0,1.0,2.0,2023-04-04,Graham Scott,King Power Stadium,Tue,19:45,"32,087",317,Aston Villa,Leicester City,28.051948051948052,0.0,1.168831168831169,0.0,0.0,1.168831168831169,0.0,0.0,0.0,50.25974025974026,1.168831168831169,0.0,2.337662337662338,0.1168831168831169,0.1168831168831169,0.5844155844155845,1.168831168831169,1.168831168831169,31.55844155844156,40.909090909090914,90.11688311688312,5.8441558441558445,37.40259740259741,3.5064935064935066,4.675324675324676,4.675324675324676,424.28571428571433,105.1948051948052,21.03896103896104,28.051948051948052,87.66233766233766,9.350649350649352,10.51948051948052,103.90909090909092,1.168831168831169,1.168831168831169,116.88311688311688,0.0,1.168831168831169,4.675324675324676,1.168831168831169,0.0,38.57142857142858,2.337662337662338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.168831168831169,0.0,1.168831168831169,1.168831168831169,116.88311688311688,0.0,0.0,2.337662337662338,1.168831168831169,0.0,0.0,0.0,5.8441558441558445,29.22077922077922,16.363636363636363,3.5064935064935066,50.25974025974026,116.88311688311688,0.0,0.0,188.1818181818182,78.31168831168831,3.5064935064935066,1.168831168831169,2.337662337662338,2.337662337662338,42.07792207792208,2.337662337662338,0.0,0.0,3.5064935064935066,0.0,0.0,0.0,0.0,0.0,0.0,2.337662337662338,0.0,1.0,0.5844155844155845,1.168831168831169,1.168831168831169,2.337662337662338,370.5194805194805
Aston_Villa_Leicester_City,Carney Chukwuemeka,ENG,18,13.0,0,0,0,0,0,0,0,0,8.0,1.0,0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,5.0,60.0,0.0,6.0,0.0,1.0,1.0,48.0,7.0,2.0,2.0,100.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,4.0,1.0,0.0,8.0,100.0,0.0,0.0,41.0,26.0,0.0,0.0,0.0,0.0,5.0,2.0,0,0,2,0,0.0,0.0,0,1.0,0.0,1.0,0.0,True,2021-2022,FW,LW,None,None,0.14444444444444443,Aston_Villa_Leicester_City_2021,1.2,4.6,1.0,4.0,2019-12-08,Michael Oliver,Villa Park,Sun,14:00,"41,908",171,Leicester City,Aston Villa,124.61538461538463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.38461538461539,6.923076923076923,0.0,6.923076923076923,0.0,0.0,0.0,6.923076923076923,0.0,20.76923076923077,34.61538461538462,415.3846153846154,0.0,41.53846153846154,0.0,6.923076923076923,6.923076923076923,332.3076923076923,48.46153846153847,13.846153846153847,13.846153846153847,692.3076923076924,6.923076923076923,13.846153846153847,346.1538461538462,0.0,0.0,0.0,0.0,6.923076923076923,0.0,0.0,0.0,34.61538461538462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.923076923076923,0.0,0.0,6.923076923076923,0.0,6.923076923076923,0.0,6.923076923076923,6.923076923076923,0.0,0.0,0.0,20.76923076923077,27.692307692307693,6.923076923076923,0.0,55.38461538461539,692.3076923076924,0.0,0.0,283.84615384615387,180.00000000000003,0.0,0.0,0.0,0.0,34.61538461538462,13.846153846153847,0.0,0.0,13.846153846153847,0.0,0.0,0.0,0.0,6.923076923076923,0.0,6.923076923076923,0.0,1.0,8.307692307692308,31.846153846153847,6.923076923076923,27.692307692307693,1183.846153846154
Aston_Villa_Leicester_City,Carney Chukwuemeka,ENG,18,13.0,0,0,0,0,0,0,0,0,8.0,1.0,0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,5.0,60.0,0.0,6.0,0.0,1.0,1.0,48.0,7.0,2.0,2.0,100.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,4.0,1.0,0.0,8.0,100.0,0.0,0.0,41.0,26.0,0.0,0.0,0.0,0.0,5.0,2.0,0,0,2,0,0.0,0.0,0,1.0,0.0,1.0,0.0,True,2021-2022,FW,LW,None,None,0.14444444444444443,Aston_Villa_Leicester_City_2021,2.1,0.5,4.0,0.0,2020-03-09,Michael Oliver,King Power Stadium,Mon,20:00,"32,125",316,Leicester City,Aston Villa,124.61538461538463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.38461538461539,6.923076923076923,0.0,6.923076923076923,0.0,0.0,0.0,6.923076923076923,0.0,20.76923076923077,34.61538461538462,415.3846153846154,0.0,41.53846153846154,0.0,6.923076923076923,6.923076923076923,332.3076923076923,48.46153846153847,13.846153846153847,13.846153846153847,692.3076923076924,6.923076923076923,13.846153846153847,346.1538461538462,0.0,0.0,0.0,0.0,6.923076923076923,0.0,0.0,0.0,34.61538461538462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.923076923076923,0.0,0.0,6.923076923076923,0.0,6.923076923076923,0.0,6.923076923076923,6.923076923076923,0.0,0.0,0.0,20.76923076923077,27.692307692307693,6.923076923076923,0.0,55.38461538461539,692.3076923076924,0.0,0.0,283.84615384615387,180.00000000000003,0.0,0.0,0.0,0.0,34.61538461538462,13.846153846153847,0.0,0.0,13.846153846153847,0.0,0.0,0.0,0.0,6.923076923076923,0.0,6.923076923076923,0.0,1.0,14.53846153846154,3.4615384615384617,27.692307692307693,0.0,2187.692307692308
Aston_Villa_Leicester_City,Carney Chukwuemeka,ENG,18,13.0,0,0,0,0,0,0,0,0,8.0,1.0,0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,5.0,60.0,0.0,6.0,0.0,1.0,1.0,48.0,7.0,2.0,2.0,100.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,4.0,1.0,0.0,8.0,100.0,0.0,0.0,41.0,26.0,0.0,0.0,0.0,0.0,5.0,2.0,0,0,2,0,0.0,0.0,0,1.0,0.0,1.0,0.0,True,2021-2022,FW,LW,None,None,0.14444444444444443,Aston_Villa_Leicester_City_2021,0.6,0.7,0.0,1.0,2020-10-18,Jonathan Moss,King Power Stadium,Sun,19:15,0,49,Aston Villa,Leicester City,124.61538461538463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.38461538461539,6.923076923076923,0.0,6.923076923076923,0.0,0.0,0.0,6.923076923076923,0.0,20.76923076923077,34.61538461538462,415.3846153846154,0.0,41.53846153846154,0.0,6.923076923076923,6.923076923076923,332.3076923076923,48.46153846153847,13.846153846153847,13.846153846153847,692.3076923076924,6.923076923076923,13.846153846153847,346.1538461538462,0.0,0.0,0.0,0.0,6.923076923076923,0.0,0.0,0.0,34.61538461538462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.923076923076923,0.0,0.0,6.923076923076923,0.0,6.923076923076923,0.0,6.923076923076923,6.923076923076923,0.0,0.0,0.0,20.76923076923077,27.692307692307693,6.923076923076923,0.0,55.38461538461539,692.3076923076924,0.0,0.0,283.84615384615387,180.00000000000003,0.0,0.0,0.0,0.0,34.61538461538462,13.846153846153847,0.0,0.0,13.846153846153847,0.0,0.0,0.0,0.0,6.923076923076923,0.0,6.923076923076923,0.0,1.0,4.153846153846154,4.846153846153847,0.0,6.923076923076923,339.2307692307693
Aston_Villa_Leicester_City,Carney Chukwuemeka,ENG,18,13.0,0,0,0,0,0,0,0,0,8.0,1.0,0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,5.0,60.0,0.0,6.0,0.0,1.0,1.0,48.0,7.0,2.0,2.0,100.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,4.0,1.0,0.0,8.0,100.0,0.0,0.0,41.0,26.0,0.0,0.0,0.0,0.0,5.0,2.0,0,0,2,0,0.0,0.0,0,1.0,0.0,1.0,0.0,True,2021-2022,FW,LW,None,None,0.14444444444444443,Aston_Villa_Leicester_City_2021,1.4,1.1,1.0,2.0,2021-02-21,Michael Oliver,Villa Park,Sun,14:05,0,277,Leicester City,Aston Villa,124.61538461538463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.38461538461539,6.923076923076923,0.0,6.923076923076923,0.0,0.0,0.0,6.923076923076923,0.0,20.76923076923077,34.61538461538462,415.3846153846154,0.0,41.53846153846154,0.0,6.923076923076923,6.923076923076923,332.3076923076923,48.46153846153847,13.846153846153847,13.846153846153847,692.3076923076924,6.923076923076923,13.846153846153847,346.1538461538462,0.0,0.0,0.0,0.0,6.923076923076923,0.0,0.0,0.0,34.61538461538462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.923076923076923,0.0,0.0,6.923076923076923,0.0,6.923076923076923,0.0,6.923076923076923,6.923076923076923,0.0,0.0,0.0,20.76923076923077,27.692307692307693,6.923076923076923,0.0,55.38461538461539,692.3076923076924,0.0,0.0,283.84615384615387,180.00000000000003,0.0,0.0,0.0,0.0,34.61538461538462,13.846153846153847,0.0,0.0,13.846153846153847,0.0,0.0,0.0,0.0,6.923076923076923,0.0,6.923076923076923,0.0,1.0,9.692307692307693,7.615384615384617,6.923076923076923,13.846153846153847,1917.6923076923078
